  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 896   37    0   75.00  85.71    24     32   28      4     37    30    81.08
 897   50    0   87.50  92.11    35     40   38      3     50    40    80.00
 898   54    0   87.80  92.31    36     41   39      1     54    45    83.33
 899   38    0   83.87  83.87    26     31   31      2     38    32    84.21
 900   39    0   62.96  70.83    17     27   24      6     39    35    89.74
 901   41    0   80.00  71.79    28     35   39      3     41    35    85.37
 902   48    0   88.24  88.24    30     34   34      0     48    40    83.33
 903   42    0   91.43  86.49    32     35   37      1     42    35    83.33
 904   56    0   95.24  90.91    40     42   44      0     56    52    92.86
 905   40    0   58.33  58.33    14     24   24      8     40    30    75.00
 906   67    0   96.23 100.00    51     53   51      0     67    61    91.04
 907   39    0   80.00  93.33    28     35   30      1     39    33    84.62
 908   36    0  100.00 100.00    29     29   29      0     36    28    77.78
 909   45    0   76.67  74.19    23     30   31      3     45    38    84.44
 910   39    0   91.89  89.47    34     37   38      0     39    35    89.74
 911   41    0   97.06  97.06    33     34   34      0     41    36    87.80
 912   42    0   85.71  90.91    30     35   33      0     42    35    83.33
 913   33    0   69.57  76.19    16     23   21      3     33    28    84.85
 914   39    0   96.97 100.00    32     33   32      0     39    33    84.62
 915   39    0   72.00  66.67    18     25   27      6     39    35    89.74
 916   37    0   97.14  97.14    34     35   35      0     37    32    86.49
 917   48    0   93.62  91.67    44     47   48      2     48    37    77.08
 918   37    0   81.82  87.10    27     33   31      3     37    33    89.19
 919   36    0   84.62  88.00    22     26   25      1     36    28    77.78
 920   40    0   80.56  85.29    29     36   34      2     40    33    82.50
 921   59    0   88.24  95.74    45     51   47      0     59    50    84.75
 922   35    0   81.48  70.97    22     27   31      4     35    29    82.86
 923   42    0   83.33  85.71    30     36   35      3     42    36    85.71
 924   36    0   93.33  90.32    28     30   31      2     36    27    75.00
 925   47    0   76.92  78.95    30     39   38      4     47    39    82.98
 926   34    0   76.00  82.61    19     25   23      2     34    29    85.29
 927   31    0   60.87  77.78    14     23   18      2     31    27    87.10
 928   42    0   88.57  91.18    31     35   34      2     42    35    83.33
 929   44    0   87.50  77.78    28     32   36      3     44    38    86.36
 930   71    0   73.44  74.60    47     64   63      8     71    60    84.51
 931   38    0   69.44  71.43    25     36   35      6     38    30    78.95
 932   34    0   80.00  80.00    24     30   30      3     34    28    82.35
 933   30    0  100.00 100.00    24     24   24      0     30    24    80.00
 934   34    0  100.00  90.00    27     27   30      0     34    26    76.47
 935   34    0   93.10  96.43    27     29   28      0     34    26    76.47
 936   31    0  100.00 100.00    28     28   28      0     31    25    80.65
 937   26    0   78.26  72.00    18     23   25      2     26    21    80.77
 938   28    0  100.00 100.00    23     23   23      0     28    22    78.57
 939   40    0  100.00 100.00    32     32   32      0     40    33    82.50
 940   43    0   81.08  85.71    30     37   35      3     43    35    81.40
 941   34    0   86.67  83.87    26     30   31      1     34    29    85.29
 942   39    0  100.00 100.00    36     36   36      0     39    29    74.36
 943   39    0   84.38  90.00    27     32   30      1     39    34    87.18
 944   39    0   88.57  91.18    31     35   34      1     39    32    82.05
 945   65    0   90.57  87.27    48     53   55      1     65    53    81.54
 946   26    0   61.11  84.62    11     18   13      0     26    22    84.62
 947   56    0   82.98  86.67    39     47   45      4     56    47    83.93
 948   36    0   76.00  82.61    19     25   23      4     36    31    86.11
 949   30    0   96.00  92.31    24     25   26      0     30    25    83.33
 950   35    0   85.71  80.00    24     28   30      2     35    28    80.00
 951   26    0   95.65  95.65    22     23   23      0     26    21    80.77
 952   33    0   84.62  91.67    22     26   24      1     33    26    78.79
 953   29    0   91.30  95.45    21     23   22      0     29    21    72.41
 954   49    0   85.00  97.14    34     40   35      0     49    39    79.59
 955   39    0   83.33  90.91    30     36   33      3     39    33    84.62
 956   36    0   72.73  75.00    24     33   32      4     36    31    86.11
 957   33    0   93.10  96.43    27     29   28      0     33    26    78.79
 958   44    0   70.00  71.79    28     40   39      7     44    36    81.82
 959   33    0   67.86  73.08    19     28   26      5     33    24    72.73
 960   31    0   92.59  92.59    25     27   27      1     31    26    83.87
 961   27    0   94.74  94.74    18     19   19      0     27    21    77.78
 962   36    0   93.10  96.43    27     29   28      0     36    31    86.11
 963   32    0   80.65  80.65    25     31   31      4     32    27    84.38
 964   30    0   96.00  96.00    24     25   25      0     30    26    86.67
 965   29    0   69.23  72.00    18     26   25      4     29    24    82.76
 966   26    0  100.00 100.00    18     18   18      0     26    23    88.46
 967   31    0   84.00  84.00    21     25   25      3     31    23    74.19
 968   28    0   88.89  85.71    24     27   28      0     28    21    75.00
 969   30    0  100.00 100.00    22     22   22      0     30    24    80.00
 970   26    0   90.00  94.74    18     20   19      0     26    23    88.46
 971   37    0   67.65  74.19    23     34   31      7     37    29    78.38
 972   26    0   72.22  72.22    13     18   18      2     26    21    80.77
 973   32    0   92.86  89.66    26     28   29      0     32    25    78.12
============================================================================
                 87.09  88.41  13018 14948 14725    708  18467 15033    81.40
=== Summary ===

-- All --
Number of sentence        =    973
Number of Error sentence  =      0
Number of Skip  sentence  =      0
Number of Valid sentence  =    973
Bracketing Recall         =  87.09
Bracketing Precision      =  88.41
Bracketing FMeasure       =  87.74
Complete match            =  33.50
Average crossing          =   0.73
No crossing               =  68.55
2 or less crossing        =  88.49
Tagging accuracy          =  81.40

-- len<=100 --
Number of sentence        =    973
Number of Error sentence  =      0
Number of Skip  sentence  =      0
Number of Valid sentence  =    973
Bracketing Recall         =  87.09
Bracketing Precision      =  88.41
Bracketing FMeasure       =  87.74
Complete match            =  33.50
Average crossing          =   0.73
No crossing               =  68.55
2 or less crossing        =  88.49
Tagging accuracy          =  81.40
